Date,TD.TO,SHOP.TO,RY.TO,BNS.TO,ABX.TO,BMO.TO,CM.TO,L.TO,NA.TO,FNV.TO,G.TO,TRP.TO,WPM.TO,AC.TO,CVE.TO,BHC.TO,CNQ.TO,WN.TO,SU.TO,ENB.TO,MG.TO,K.TO,IMO.TO,SLF.TO,EMA.TO,QSR.TO,DOL.TO,CP.TO,MFC.TO,MRU.TO,POW.TO,FVI.TO,LSPD.TO,FTS.TO,TOU.TO,ATZ.TO,CMG.TO,DPM.TO,GSY.TO,DOO.TO,FM.TO
2010-01-18,17.3701171875,,29.775554656982422,22.278024673461914,30.577083587646484,27.15886116027832,15.428657531738281,21.403730392456055,15.737386703491211,25.25518798828125,,15.065669059753418,14.564111709594727,,18.153230667114258,15.518447875976562,10.278454780578613,51.642337799072266,22.700117111206055,10.969270706176758,9.452505111694336,17.153135299682617,30.634849548339844,17.183073043823242,11.915873527526855,,3.320321559906006,9.118229866027832,10.947830200195312,10.10654354095459,13.268001556396484,2.7899999618530273,,15.965003967285156,,,2.06504225730896,3.4236414432525635,5.4526753425598145,,18.654014587402344
2010-01-19,17.36740493774414,,29.927167892456055,22.182188034057617,31.024507522583008,27.275062561035156,15.466251373291016,21.256505966186523,15.562496185302734,25.490827560424805,,15.143062591552734,14.539230346679688,,18.048738479614258,15.80381965637207,10.291309356689453,51.38133239746094,22.657163619995117,10.859928131103516,9.471463203430176,17.24881935119629,30.284509658813477,17.12053680419922,11.930143356323242,,3.3093955516815186,9.06049919128418,10.95315933227539,10.156275749206543,13.115181922912598,2.680000066757202,,16.043046951293945,,,2.0511841773986816,3.388071298599243,5.4526753425598145,,18.581113815307617
2010-01-20,17.30508041381836,,29.97047233581543,22.01925277709961,30.106895446777344,27.22454833984375,15.468598365783691,21.777942657470703,15.554550170898438,25.499237060546875,,15.263448715209961,14.008416175842285,,17.777069091796875,15.774299621582031,10.22848129272461,51.50063705444336,22.46084213256836,11.071636199951172,9.498320579528809,16.874784469604492,29.926734924316406,17.031938552856445,11.939647674560547,,3.254758834838867,8.911076545715332,10.921185493469238,10.30024242401123,12.920676231384277,2.640000104904175,,15.875812530517578,,,1.9888176918029785,3.299145221710205,5.389270782470703,,17.88946533203125
2010-01-21,16.87421417236328,,29.6185245513916,21.420251846313477,29.052783966064453,26.59811019897461,15.20542049407959,22.00492286682129,15.212718963623047,23.025053024291992,,15.31074047088623,13.137557029724121,,17.728313446044922,15.449562072753906,10.197064399719238,51.41114044189453,21.994571685791016,11.055350303649902,9.544136047363281,16.187618255615234,29.59132957458496,16.859949111938477,11.76846981048584,,3.168901205062866,9.16407585144043,10.6333646774292,10.281919479370117,12.823426246643066,2.430000066757202,,15.831216812133789,,,1.9264496564865112,3.2191121578216553,5.262463569641113,,16.915546417236328
2010-01-22,16.733295440673828,,28.897192001342773,21.37233543395996,29.318201065063477,26.36066436767578,14.975139617919922,21.943584442138672,15.008682250976562,23.109214782714844,,15.031275749206543,13.021440505981445,,17.428768157958984,15.22323226928711,9.967161178588867,51.724369049072266,21.595775604248047,10.852951049804688,9.484099388122559,16.387676239013672,29.129182815551758,16.526395797729492,11.544990539550781,,3.254758834838867,9.123327255249023,10.489449501037598,10.26883316040039,12.610398292541504,2.450000047683716,,15.825644493103027,,,1.9749574661254883,3.1124014854431152,5.262463569641113,,16.73048210144043
2010-01-25,16.925701141357422,,28.80428695678711,21.60235023498535,28.87078285217285,26.59811019897461,15.05738353729248,21.83315658569336,15.09346866607666,23.08396339416504,,15.005477905273438,12.897039413452148,,17.505399703979492,15.469244956970215,10.041417121887207,51.880950927734375,21.552841186523438,10.859928131103516,9.463563919067383,15.98755168914795,29.248456954956055,16.56287384033203,11.464154243469238,,3.2250993251800537,9.142003059387207,10.526763916015625,10.250511169433594,12.735435485839844,2.5,,15.886958122253418,,,2.0026767253875732,3.0501530170440674,5.199060916900635,,16.50615692138672
2010-01-26,16.963634490966797,,29.16495132446289,21.635889053344727,29.105878829956055,26.966903686523438,15.156079292297363,22.090808868408203,15.104073524475098,23.816118240356445,,14.897988319396973,12.722861289978027,,17.198904037475586,15.479084968566895,9.984296798706055,52.32841873168945,21.491485595703125,10.806416511535645,9.439861297607422,16.08323097229004,29.39006996154785,16.57851219177246,11.473663330078125,,3.1845128536224365,9.216716766357422,10.510770797729492,10.449445724487305,12.865102767944336,2.4800000190734863,,15.697436332702637,,,1.9874317646026611,2.9434423446655273,5.199060916900635,,15.855636596679688
2010-01-27,17.06119155883789,,29.246917724609375,21.942583084106445,28.848024368286133,27.280107498168945,15.257116317749023,21.82088851928711,15.302815437316895,23.82453155517578,,14.790498733520508,12.938506126403809,,17.240692138671875,15.292115211486816,9.98001480102539,51.82876205444336,21.29515266418457,10.857595443725586,9.370351791381836,15.700507164001465,29.29316520690918,16.515974044799805,11.311997413635254,,3.1767070293426514,9.238790512084961,10.612043380737305,10.444211959838867,12.897520065307617,2.3499999046325684,,15.775472640991211,,,1.981887698173523,2.898979663848877,5.17370080947876,,15.130339622497559
2010-01-28,17.1533260345459,,29.225061416625977,21.89466094970703,29.060346603393555,27.049785614013672,15.17957592010498,21.575502395629883,15.202119827270508,23.647802352905273,,14.738900184631348,12.64821720123291,,17.505399703979492,15.026422500610352,9.861493110656738,51.45588684082031,21.074291229248047,10.873886108398438,9.22973918914795,15.63962173461914,29.02484130859375,16.307506561279297,11.28458023071289,,3.151730537414551,8.958619117736816,10.60671329498291,10.412800788879395,12.795639991760254,2.4200000762939453,,15.691858291625977,,,1.981887698173523,2.925656795501709,5.078596591949463,,14.954618453979492
2010-01-29,17.0720272064209,,28.569299697875977,21.482553482055664,28.15032958984375,26.614742279052734,15.015091896057129,21.526424407958984,14.97423267364502,22.755760192871094,,14.691605567932129,12.233522415161133,,17.212831497192383,15.35115909576416,9.745827674865723,51.38133239746094,20.71231460571289,10.797113418579102,9.292933464050293,15.056832313537598,28.652143478393555,16.276233673095703,11.125842094421387,,3.161097764968872,8.57148265838623,10.414826393127441,10.226947784423828,12.994773864746094,2.319999933242798,,15.441017150878906,,,1.9888176918029785,2.9790122509002686,5.072256088256836,,14.496636390686035
2010-02-01,17.221065521240234,,28.86440086364746,21.655061721801758,29.424367904663086,26.829710006713867,15.102030754089355,21.82088851928711,15.045774459838867,23.0587158203125,,14.816299438476562,13.179024696350098,,18.034809112548828,15.6365327835083,9.854353904724121,51.7989501953125,21.374910354614258,10.80874252319336,9.37824821472168,15.735300064086914,29.084468841552734,16.531604766845703,11.178754806518555,,3.304710865020752,8.664863586425781,10.622699737548828,10.425886154174805,13.078132629394531,2.559999942779541,,15.619393348693848,,,1.9888176918029785,2.987905740737915,5.072256088256836,,15.193893432617188
2010-02-02,17.242748260498047,,29.399934768676758,21.96654510498047,29.045196533203125,27.234041213989258,15.210122108459473,21.912904739379883,15.445906639099121,23.588903427124023,,14.786200523376465,13.054618835449219,,18.229854583740234,15.567647933959961,10.097108840942383,52.127079010009766,20.15401268005371,10.908782005310059,9.514121055603027,15.874478340148926,29.404979705810547,16.661897659301758,11.419262886047363,,3.3078343868255615,8.77184009552002,10.6813325881958,10.418034553527832,13.129074096679688,2.5999999046325684,,15.797770500183105,,,1.9943605661392212,3.1124014854431152,5.072256088256836,,15.242496490478516
